index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare,cancellation,meal,check_in_baggage,cabin_baggage,origin_name,destination_name
166,DEL,CCU,06:15:00,5,02:05:00,08:20:00,5,UK747,UK,Vistara,9523,10758,30570,available,chargeable,max 7 kg,max 15 kg,Delhi,Kolkata
167,DEL,CCU,17:30:00,5,02:05:00,19:35:00,5,UK707,UK,Vistara,9523,10878,,available,chargeable,max 7 kg,max 15 kg,Delhi,Kolkata
168,DEL,CCU,15:55:00,5,02:10:00,18:05:00,5,UK737,UK,Vistara,9523,10878,,available,chargeable,max 7 kg,max 15 kg,Delhi,Kolkata
169,DEL,CCU,20:30:00,3,02:15:00,22:45:00,3,UK727,UK,Vistara,9523,10811,,available,chargeable,max 7 kg,max 15 kg,Delhi,Kolkata
170,DEL,AMD,05:45:00,5,01:40:00,07:25:00,5,SG8913,SG,SpiceJet,4745,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
171,DEL,AMD,17:05:00,5,01:20:00,18:25:00,5,G8717,G8,Go First,5100,,,available,not available,max 7 kg,max 15 kg,Delhi,Ahmedabad
172,DEL,AMD,05:20:00,5,01:35:00,06:55:00,5,G8719,G8,Go First,5100,,,not available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
173,DEL,AMD,20:20:00,5,01:35:00,21:55:00,5,G8713,G8,Go First,5100,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
174,DEL,AMD,18:10:00,5,01:30:00,19:40:00,5,SG921,SG,SpiceJet,5653,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
175,DEL,AMD,05:45:00,3,01:40:00,07:25:00,3,SG8913,SG,SpiceJet,7192,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
176,DEL,AMD,05:45:00,6,01:40:00,07:25:00,6,SG8913,SG,SpiceJet,7192,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
177,DEL,AMD,06:30:00,3,01:25:00,07:55:00,3,UK959,UK,Vistara,7712,9075,21881,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
178,DEL,AMD,21:20:00,3,01:40:00,23:00:00,3,UK929,UK,Vistara,7712,10034,20383,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
179,DEL,AMD,21:20:00,1,01:40:00,23:00:00,1,UK929,UK,Vistara,7712,10034,24697,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
180,DEL,AMD,18:10:00,2,01:45:00,19:55:00,2,UK969,UK,Vistara,7712,10034,26195,not available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
181,DEL,AMD,19:00:00,5,01:35:00,20:35:00,5,AI531,AI,Air India,7825,,22593,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
182,DEL,AMD,06:30:00,5,01:25:00,07:55:00,5,UK959,UK,Vistara,7891,9075,23798,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
183,DEL,AMD,06:30:00,2,01:25:00,07:55:00,2,UK959,UK,Vistara,7891,9075,26195,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
184,DEL,AMD,06:30:00,4,01:25:00,07:55:00,4,UK959,UK,Vistara,7891,9075,,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
185,DEL,AMD,18:10:00,0,01:30:00,19:40:00,0,SG921,SG,SpiceJet,7891,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
186,DEL,AMD,18:10:00,3,01:30:00,19:40:00,3,SG921,SG,SpiceJet,7891,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
187,DEL,AMD,18:10:00,2,01:30:00,19:40:00,2,SG921,SG,SpiceJet,7891,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
188,DEL,AMD,21:20:00,2,01:40:00,23:00:00,2,UK929,UK,Vistara,7891,10034,24697,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
189,DEL,AMD,21:20:00,0,01:40:00,23:00:00,0,UK929,UK,Vistara,7891,10034,24697,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
190,DEL,AMD,21:20:00,5,01:40:00,23:00:00,5,UK929,UK,Vistara,7891,10034,22300,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
191,DEL,AMD,18:10:00,0,01:45:00,19:55:00,0,UK969,UK,Vistara,7891,12851,22030,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
192,DEL,AMD,18:10:00,3,01:45:00,19:55:00,3,UK969,UK,Vistara,7891,10034,21881,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
193,DEL,AMD,19:00:00,2,01:35:00,20:35:00,2,AI531,AI,Air India,7894,,21993,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
194,DEL,AMD,19:00:00,4,01:35:00,20:35:00,4,AI531,AI,Air India,7894,,22905,available,chargeable,max 7 kg,max 15 kg,Delhi,Ahmedabad
195,DEL,CCJ,17:10:00,1,03:10:00,20:20:00,1,6E5913,6E,IndiGo,10184,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
196,DEL,CCJ,05:45:00,0,03:05:00,08:50:00,0,AI425,AI,Air India,10473,,27558,available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
197,DEL,CCJ,05:45:00,2,03:05:00,08:50:00,2,AI425,AI,Air India,10473,,27558,available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
198,DEL,CCJ,05:45:00,4,04:25:00,10:10:00,4,AI425,AI,Air India,10473,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
199,DEL,CCJ,05:45:00,1,04:25:00,10:10:00,1,AI425,AI,Air India,10473,,,not available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
200,DEL,CCJ,05:45:00,5,03:05:00,08:50:00,5,AI425,AI,Air India,11197,,27558,available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
201,DEL,CCJ,05:45:00,6,04:25:00,10:10:00,6,AI425,AI,Air India,11197,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
202,DEL,CCJ,05:45:00,3,04:25:00,10:10:00,3,AI425,AI,Air India,11366,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
203,DEL,CCJ,17:10:00,2,03:10:00,20:20:00,2,6E5913,6E,IndiGo,11512,,,not available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
204,DEL,CCJ,17:10:00,0,03:10:00,20:20:00,0,6E5913,6E,IndiGo,11512,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
205,DEL,CCJ,17:10:00,6,03:10:00,20:20:00,6,6E5913,6E,IndiGo,12237,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
206,DEL,CCJ,17:10:00,5,03:10:00,20:20:00,5,6E5913,6E,IndiGo,12237,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
207,DEL,CCJ,17:10:00,3,03:10:00,20:20:00,3,6E5913,6E,IndiGo,13081,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
208,DEL,CCJ,17:10:00,4,03:10:00,20:20:00,4,6E5913,6E,IndiGo,19119,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Kozhikode
209,DEL,JAI,20:00:00,5,01:15:00,21:15:00,5,SG2978,SG,SpiceJet,4354,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
210,DEL,JAI,20:00:00,0,01:15:00,21:15:00,0,SG2978,SG,SpiceJet,4354,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
211,DEL,JAI,20:00:00,6,01:15:00,21:15:00,6,SG2978,SG,SpiceJet,4354,,,not available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
212,DEL,JAI,20:00:00,1,01:15:00,21:15:00,1,SG2978,SG,SpiceJet,4354,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
213,DEL,JAI,21:05:00,1,00:50:00,21:55:00,1,6E698,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
214,DEL,JAI,13:00:00,5,00:50:00,13:50:00,5,6.00E+212,6E,IndiGo,4751,,,available,not available,max 7 kg,max 15 kg,Delhi,Jaipur
215,DEL,JAI,13:00:00,2,00:50:00,13:50:00,2,6.00E+212,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
216,DEL,JAI,21:05:00,2,00:50:00,21:55:00,2,6E698,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
217,DEL,JAI,13:00:00,3,00:50:00,13:50:00,3,6.00E+212,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
218,DEL,JAI,21:05:00,6,00:50:00,21:55:00,6,6E698,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
219,DEL,JAI,21:05:00,5,00:50:00,21:55:00,5,6E698,6E,IndiGo,4751,,,available,not available,max 7 kg,max 15 kg,Delhi,Jaipur
220,DEL,JAI,13:00:00,4,00:50:00,13:50:00,4,6.00E+212,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
221,DEL,JAI,21:05:00,3,00:50:00,21:55:00,3,6E698,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
222,DEL,JAI,13:00:00,1,00:50:00,13:50:00,1,6.00E+212,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
223,DEL,JAI,21:05:00,4,00:50:00,21:55:00,4,6E698,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
224,DEL,JAI,13:00:00,6,00:50:00,13:50:00,6,6.00E+212,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
225,DEL,JAI,08:30:00,4,00:55:00,09:25:00,4,6E2175,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
226,DEL,JAI,08:30:00,6,00:55:00,09:25:00,6,6E2175,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
227,DEL,JAI,08:30:00,3,00:55:00,09:25:00,3,6E2175,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
228,DEL,JAI,08:30:00,2,00:55:00,09:25:00,2,6E2175,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
229,DEL,JAI,08:30:00,1,00:55:00,09:25:00,1,6E2175,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
230,DEL,JAI,08:30:00,5,00:55:00,09:25:00,5,6E2175,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
231,DEL,JAI,07:20:00,4,01:00:00,08:20:00,4,6E7403,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
232,DEL,JAI,07:20:00,2,01:00:00,08:20:00,2,6E7403,6E,IndiGo,4751,,,available,not available,max 7 kg,max 15 kg,Delhi,Jaipur
233,DEL,JAI,07:20:00,1,01:00:00,08:20:00,1,6E7403,6E,IndiGo,4751,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Jaipur
234,DEL,GOI,15:10:00,5,02:30:00,17:40:00,5,SG957,SG,SpiceJet,6059,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
235,DEL,GOI,12:05:00,5,02:20:00,14:25:00,5,SG8171,SG,SpiceJet,6118,,,not available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
236,DEL,GOI,10:40:00,5,02:35:00,13:15:00,5,I5552,I5,AirAsia India,7161,,,available,not available,max 7 kg,max 15 kg,Delhi,Goa
237,DEL,GOI,10:50:00,5,02:40:00,13:30:00,5,G8286,G8,Go First,7756,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
238,DEL,GOI,09:00:00,5,02:35:00,11:35:00,5,SG8211,SG,SpiceJet,8361,,,not available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
239,DEL,GOI,15:10:00,1,02:30:00,17:40:00,1,SG957,SG,SpiceJet,9986,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
240,DEL,GOI,15:10:00,0,02:30:00,17:40:00,0,SG957,SG,SpiceJet,9986,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
241,DEL,GOI,15:10:00,6,02:30:00,17:40:00,6,SG957,SG,SpiceJet,9986,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
242,DEL,GOI,22:00:00,0,02:40:00,00:40:00,1,AI883,AI,Air India,9989,,33199,available,not available,max 7 kg,max 15 kg,Delhi,Goa
243,DEL,GOI,11:10:00,0,02:40:00,13:50:00,0,UK847,UK,Vistara,10647,12670,37340,not available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
244,DEL,GOI,11:10:00,5,02:40:00,13:50:00,5,UK847,UK,Vistara,10647,12670,37340,available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
245,DEL,GOI,11:10:00,1,02:40:00,13:50:00,1,UK847,UK,Vistara,10647,13989,61249,available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
246,DEL,GOI,18:40:00,1,02:40:00,21:20:00,1,UK855,UK,Vistara,10647,12011,45070,available,not available,max 7 kg,max 15 kg,Delhi,Goa
247,DEL,GOI,18:40:00,5,02:40:00,21:20:00,5,UK855,UK,Vistara,10647,12011,37340,available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
248,DEL,GOI,18:40:00,0,02:40:00,21:20:00,0,UK855,UK,Vistara,10647,12011,37340,available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
249,DEL,GOI,22:00:00,5,02:40:00,00:40:00,6,AI883,AI,Air India,10738,,33199,not available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
250,DEL,GOI,10:45:00,5,02:50:00,13:35:00,5,AI885,AI,Air India,10738,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
251,DEL,GOI,18:40:00,2,02:40:00,21:20:00,2,UK855,UK,Vistara,10833,12011,45070,available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
252,DEL,GOI,22:00:00,1,02:40:00,00:40:00,2,AI883,AI,Air India,10835,,33199,not available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
253,DEL,GOI,22:00:00,4,02:40:00,00:40:00,5,AI883,AI,Air India,10835,,33199,not available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
254,DEL,GOI,22:00:00,3,02:40:00,00:40:00,4,AI883,AI,Air India,10835,,33200,available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
255,DEL,GOI,22:00:00,2,02:40:00,00:40:00,3,AI883,AI,Air India,10835,,33199,available,chargeable,max 7 kg,max 15 kg,Delhi,Goa
256,DEL,LKO,13:35:00,3,01:10:00,14:45:00,3,UK641,UK,Vistara,6546,8596,18885,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
257,DEL,LKO,13:35:00,6,01:10:00,14:45:00,6,UK641,UK,Vistara,6546,8596,18885,not available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
258,DEL,LKO,13:35:00,0,01:10:00,14:45:00,0,UK641,UK,Vistara,6546,8596,18885,available,not available,max 7 kg,max 15 kg,Delhi,Lucknow
259,DEL,LKO,13:35:00,2,01:10:00,14:45:00,2,UK641,UK,Vistara,6729,8596,18885,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
260,DEL,LKO,13:35:00,5,01:10:00,14:45:00,5,UK641,UK,Vistara,6729,8596,18885,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
261,DEL,LKO,13:35:00,4,01:10:00,14:45:00,4,UK641,UK,Vistara,6729,8596,16488,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
262,DEL,LKO,13:35:00,1,01:10:00,14:45:00,1,UK641,UK,Vistara,6729,8596,14571,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
263,DEL,LKO,18:30:00,6,01:05:00,19:35:00,6,AI811,AI,Air India,6730,,15343,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
264,DEL,LKO,07:05:00,6,01:05:00,08:10:00,6,AI411,AI,Air India,6730,,15343,not available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
265,DEL,LKO,18:30:00,4,01:05:00,19:35:00,4,AI811,AI,Air India,6730,,22488,available,not available,max 7 kg,max 15 kg,Delhi,Lucknow
266,DEL,LKO,18:30:00,3,01:05:00,19:35:00,3,AI811,AI,Air India,6730,,14743,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
267,DEL,LKO,12:20:00,3,01:05:00,13:25:00,3,AI431,AI,Air India,6730,,14743,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
268,DEL,LKO,12:20:00,6,01:05:00,13:25:00,6,AI431,AI,Air India,6730,,15343,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
269,DEL,LKO,18:30:00,5,01:05:00,19:35:00,5,AI811,AI,Air India,6730,,15343,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
270,DEL,LKO,07:05:00,2,01:05:00,08:10:00,2,AI411,AI,Air India,6730,,14743,available,not available,max 7 kg,max 15 kg,Delhi,Lucknow
271,DEL,LKO,12:20:00,2,01:05:00,13:25:00,2,AI431,AI,Air India,6730,,14743,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
272,DEL,LKO,12:20:00,4,01:05:00,13:25:00,4,AI431,AI,Air India,6730,,14743,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
273,DEL,LKO,18:30:00,0,01:05:00,19:35:00,0,AI811,AI,Air India,6730,,14743,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
274,DEL,LKO,07:05:00,4,01:05:00,08:10:00,4,AI411,AI,Air India,6730,,14743,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
275,DEL,LKO,12:20:00,0,01:05:00,13:25:00,0,AI431,AI,Air India,6730,,28422,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
276,DEL,LKO,12:20:00,1,01:05:00,13:25:00,1,AI431,AI,Air India,6730,,14743,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
277,DEL,LKO,12:20:00,5,01:05:00,13:25:00,5,AI431,AI,Air India,6730,,15343,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
278,DEL,LKO,18:30:00,2,01:05:00,19:35:00,2,AI811,AI,Air India,6730,,14743,not available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
279,DEL,LKO,07:05:00,0,01:05:00,08:10:00,0,AI411,AI,Air India,7087,,15344,available,chargeable,max 7 kg,max 15 kg,Delhi,Lucknow
280,DEL,LKO,18:30:00,1,01:05:00,19:35:00,1,AI811,AI,Air India,7087,,,available,not available,max 7 kg,max 15 kg,Delhi,Lucknow
281,DEL,CJB,11:45:00,0,02:55:00,14:40:00,0,UK533,UK,Vistara,13306,23876,41235,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
282,DEL,CJB,11:45:00,6,02:55:00,14:40:00,6,UK533,UK,Vistara,13306,16805,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
283,DEL,CJB,11:45:00,5,02:55:00,14:40:00,5,UK533,UK,Vistara,13485,16805,78327,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
284,DEL,CJB,11:45:00,3,02:55:00,14:40:00,3,UK533,UK,Vistara,13485,16805,36921,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
285,DEL,CJB,11:45:00,1,02:55:00,14:40:00,1,UK533,UK,Vistara,13485,16805,36921,available,not available,max 7 kg,max 15 kg,Delhi,Unknown
286,DEL,CJB,09:45:00,2,04:40:00,14:25:00,2,AI429,AI,Air India,13488,,,not available,not available,max 7 kg,max 15 kg,Delhi,Unknown
287,DEL,CJB,09:45:00,1,04:40:00,14:25:00,1,AI429,AI,Air India,13488,,,available,not available,max 7 kg,max 15 kg,Delhi,Unknown
288,DEL,CJB,09:45:00,0,04:40:00,14:25:00,0,AI429,AI,Air India,13488,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
289,DEL,CJB,09:45:00,3,04:40:00,14:25:00,3,AI429,AI,Air India,13488,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
290,DEL,CJB,18:35:00,5,02:45:00,21:20:00,5,6E2185,6E,IndiGo,13874,,,available,not available,max 7 kg,max 15 kg,Delhi,Unknown
291,DEL,CJB,18:35:00,0,02:45:00,21:20:00,0,6E2185,6E,IndiGo,13874,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
292,DEL,CJB,18:35:00,4,02:45:00,21:20:00,4,6E2185,6E,IndiGo,13874,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
293,DEL,CJB,18:35:00,1,02:45:00,21:20:00,1,6E2185,6E,IndiGo,13874,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
294,DEL,CJB,18:35:00,2,02:45:00,21:20:00,2,6E2185,6E,IndiGo,13874,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
295,DEL,CJB,18:35:00,6,02:45:00,21:20:00,6,6E2185,6E,IndiGo,13874,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
296,DEL,CJB,18:35:00,3,02:45:00,21:20:00,3,6E2185,6E,IndiGo,13874,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
297,DEL,CJB,06:10:00,4,02:50:00,09:00:00,4,6E2488,6E,IndiGo,13874,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
298,DEL,CJB,06:10:00,3,02:50:00,09:00:00,3,6E2488,6E,IndiGo,13874,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
299,DEL,CJB,06:10:00,2,02:50:00,09:00:00,2,6E2488,6E,IndiGo,13874,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
300,DEL,CJB,06:10:00,5,02:50:00,09:00:00,5,6E2488,6E,IndiGo,13874,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
301,DEL,CJB,06:10:00,6,02:50:00,09:00:00,6,6E2488,6E,IndiGo,13874,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
302,DEL,CJB,06:10:00,0,02:50:00,09:00:00,0,6E2488,6E,IndiGo,13874,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
303,DEL,CJB,11:45:00,4,02:55:00,14:40:00,4,UK533,UK,Vistara,14071,16805,68230,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
304,DEL,CJB,11:45:00,2,02:55:00,14:40:00,2,UK533,UK,Vistara,14071,16805,41235,available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
305,DEL,CJB,09:45:00,4,04:40:00,14:25:00,4,AI429,AI,Air India,14770,,,not available,chargeable,max 7 kg,max 15 kg,Delhi,Unknown
306,DEL,PNQ,20:35:00,2,02:10:00,22:45:00,2,G8275,G8,Go First,5241,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
307,DEL,PNQ,18:25:00,2,02:10:00,20:35:00,2,G81171,G8,Go First,5241,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
308,DEL,PNQ,18:25:00,1,02:10:00,20:35:00,1,G81171,G8,Go First,5241,,,not available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
309,DEL,PNQ,14:55:00,1,02:15:00,17:10:00,1,G82513,G8,Go First,5241,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
310,DEL,PNQ,09:25:00,1,02:15:00,11:40:00,1,G8173,G8,Go First,5241,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
311,DEL,PNQ,14:55:00,2,02:15:00,17:10:00,2,G82513,G8,Go First,5241,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
312,DEL,PNQ,09:25:00,2,02:15:00,11:40:00,2,G8173,G8,Go First,5241,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
313,DEL,PNQ,09:25:00,6,02:15:00,11:40:00,6,G8173,G8,Go First,5715,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
314,DEL,PNQ,09:20:00,0,02:00:00,11:20:00,0,SG8185,SG,SpiceJet,5739,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
315,DEL,PNQ,20:25:00,0,02:10:00,22:35:00,0,SG8190,SG,SpiceJet,5739,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
316,DEL,PNQ,09:20:00,1,02:00:00,11:20:00,1,SG8185,SG,SpiceJet,5794,,,not available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
317,DEL,PNQ,20:25:00,1,02:10:00,22:35:00,1,SG8190,SG,SpiceJet,5794,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
318,DEL,PNQ,20:25:00,2,02:10:00,22:35:00,2,SG8190,SG,SpiceJet,5794,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
319,DEL,PNQ,09:25:00,6,01:55:00,11:20:00,6,SG8185,SG,SpiceJet,5852,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
320,DEL,PNQ,18:25:00,0,02:10:00,20:35:00,0,G81171,G8,Go First,6094,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
321,DEL,PNQ,20:35:00,6,02:10:00,22:45:00,6,G8275,G8,Go First,6206,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
322,DEL,PNQ,20:35:00,0,02:10:00,22:45:00,0,G8275,G8,Go First,6206,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
323,DEL,PNQ,09:25:00,0,02:15:00,11:40:00,0,G8173,G8,Go First,6206,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
324,DEL,PNQ,14:55:00,0,02:15:00,17:10:00,0,G82513,G8,Go First,6206,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
325,DEL,PNQ,15:30:00,2,01:55:00,17:25:00,2,I5768,I5,AirAsia India,6326,,,not available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
326,DEL,PNQ,15:30:00,1,01:55:00,17:25:00,1,I5768,I5,AirAsia India,6326,,,not available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
327,DEL,PNQ,15:30:00,0,01:55:00,17:25:00,0,I5768,I5,AirAsia India,6326,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
328,DEL,PNQ,04:10:00,6,02:05:00,06:15:00,6,I5764,I5,AirAsia India,6326,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
329,DEL,PNQ,04:10:00,2,02:05:00,06:15:00,2,I5764,I5,AirAsia India,6326,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
330,DEL,PNQ,04:10:00,1,02:05:00,06:15:00,1,I5764,I5,AirAsia India,6326,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Pune
331,DEL,IXB,08:00:00,4,02:00:00,10:00:00,4,UK725,UK,Vistara,9070,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Bagdogra
332,DEL,IXB,08:00:00,6,02:00:00,10:00:00,6,UK725,UK,Vistara,9070,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Bagdogra
333,DEL,IXB,08:00:00,5,02:00:00,10:00:00,5,UK725,UK,Vistara,9253,,,available,chargeable,max 7 kg,max 15 kg,Delhi,Bagdogra
